598.11	20
436.878	15
4040.58	135
81910.5	216
595.461	21
205.837	7
664.564	22
276.083	10
481.206	16
298.673	12
325.188	11
647.322	21
194.084	9
243.237	7
519.455	18
741.181	25
326.352	12
368.547	14
716.58	25
287.077	10
549.27	19
254.743	10
135.907	4
446.263	16
230.238	9
237.596	9
208.488	8
360.51	13
339.31	13
636.274	25
323.826	13
1488.54	47
429.048	11
550.174	18
781.618	25
622.214	18
824.542	29
341.241	12
390.33	15
284.402	10
619.504	24
272.239	11
286.925	10
254.507	11
522.426	18
435.464	17
501.069	20
444.276	15
345.607	13
490.996	17
150.435	5
480.837	18
310.53	10
543.615	21
764.467	28
370.857	13
376.526	14
190.997	7
287.82	11
496.668	15
370.077	13
390.883	13
2028.69	71
264.161	11
348.228	13
211.695	7
332.662	10
1615.52	60
509.368	19
411.394	14
490.981	17
1235.55	45
352.788	12
404.308	12
883.955	30
191.873	7
569.697	22
1802.87	62
337.481	11
480.071	20
438.028	15
1022.7	36
524.415	19
708.181	24
114.111	5
448.372	16
458.585	15
849.496	26
336.482	12
3645.55	106
285.965	9
476.908	18
1086.66	37
466.346	16
648.645	22
290.957	11
415.87	12
162.734	7
524.796	17
364.797	16
973.271	33
485.027	16
180.543	8
594.4	16
269.167	8
335.124	13
1357.84	47
340.98	14
1050.06	37
1399.28	50
464.617	17
1456.55	48
277.255	9
524.46	16
336.881	11
277.845	11
1072.45	33
243.654	7
444.995	16
247.765	7
434.824	16
1105.2	36
388.415	12
150.33	6
395.846	14
369.752	13
659.978	21
336.879	15
323.317	11
191.015	7
508.034	16
751.034	24
596.42	19
525.315	19
789.29	26
398.357	15
310.559	10
681.378	24
1159.92	40
685.905	23
622.978	21
1542.6	53
857.825	33
441.507	16
430.922	13
409.361	12
1302.88	42
1614.96	53
1301.78	47
705.378	22
372.827	14
222.074	7
488.028	17
297.167	11
370.006	13
238.208	8
528.75	17
1045.9	38
650.133	20
307.591	10
265.654	9
161.38	6
543.181	17
559.435	18
348.52	12
426.032	13
364.055	12
342.751	13
215.845	9
448.289	14
351.127	11
3228.4	103
347.393	13
595.58	21
310.503	10
466.866	16
411.047	15
1245.82	42
523.277	19
1241.19	40
234.752	9
605.442	17
231.172	7
516.938	17
758.086	25
446.599	16
460.519	14
319.415	10
367.851	15
454.845	16
484.895	16
856.635	29
360.078	12
384.723	14
227.837	9
245.487	10
516.688	20
626.729	21
1223.71	42
396.305	13
491.245	17
834.431	30
132.857	5
507.64	15
80.8885	3
410.331	14
838.424	34
305.054	13
302.895	13
428.757	17
770.603	27
485.187	19
321.069	12
555.374	18
305.506	11
492.083	18
543.75	17
244.479	9
669.476	23
361.278	13
311.377	13
440.063	16
318.738	12
254.237	8
573.221	21
815.919	31
593.41	20
460.579	16
2502.13	86
568.197	19
453.24	16
276.989	11
1265.69	43
757.024	26
553.284	19
134.41	4
220.105	7
477.149	16
438.587	16
235.85	7
2273.31	77
178.856	7
145.152	5
503.301	18
96.4285	4
359.574	13
1147.61	33
1040.72	38
358.273	10
287.593	11
864.166	27
832.505	27
923.842	31
518.984	15
307.695	11
436.783	16
3572.4	112
191.378	8
1397.14	47
285.965	10
1329.05	42
608.464	19
418.071	15
427.874	16
2216.36	73
600.953	23
379.415	13
407.82	15
192.991	8
272.638	11
2230.97	73
92.7131	4
2227.02	69
895.893	31
532.513	18
1218.25	45
295.602	10
651.721	23
365.436	13
172.047	6
770.13	28
269.787	10
339.128	12
1006.27	36
425.571	17
1531.18	54
169.884	7
288.953	9
491.007	15
548.83	18
743.385	29
577.473	22
536.692	19
668.591	22
499.689	18
448.396	14
387.622	13
244.533	9
525.132	18
720.518	23
2053.71	72
458.656	18
972.591	35
652.358	19
554.483	19
332.883	12
363.075	14
418.447	14
251.543	10
1621.91	53
397.183	16
294.671	11
309.767	11
205.262	8
986.859	30
563.342	19
456.261	16
385.229	13
258.576	10
491.155	22
371.894	13
373.82	13
426.635	15
290.603	11
386.295	14
112.943	5
444.714	16
728.616	24
380.414	11
1583.72	53
1047.7	35
263.358	9
546.382	22
531.763	22
218.505	8
850.493	28
485.667	16
206.664	7
364.504	12
586.278	25
325.944	13
492.341	17
425.742	15
300.25	9
949.554	33
335.075	11
96.7346	5
576.428	18
380.562	13
369.549	15
143.589	5
769.808	25
550.225	21
781.308	28
413.615	13
582.908	21
492.834	17
232.346	9
651.378	20
245.129	9
258.245	8
70.3473	4
540.905	19
213.344	7
266.355	9
459.396	15
1121.18	39
721.979	23
337.572	14
499.053	19
548.84	18
562.223	22
165.854	7
425.45	15
1086.89	39
1234.82	41
247.177	10
276.742	10
357.64	12
368.57	14
4447.63	148
386.702	11
581.511	21
420.67	13
807.838	28
364.49	12
310.259	9
788.237	26
942.191	30
334.464	11
299.486	10
512.038	18
200.009	9
727.359	23
331.296	13
344.406	14
573.561	21
637.293	21
861.068	29
469.984	16
604.758	21
276.665	11
165.24	6
555.718	18
1707.78	56
356.718	15
258.647	8
539.858	19
331.372	14
159.109	6
195.629	8
419.782	14
387.945	14
685.893	26
454.585	19
444.948	15
760.923	23
561.032	19
407.887	14
491.609	16
3902.59	127
348.934	15
488.763	16
569.461	16
460.207	16
1334.42	40
353.338	14
294.76	10
2060.28	69
363.398	12
240.871	10
760.886	23
167.375	8
18187.4	335
730.874	23
648.555	24
355.78	13
439.097	14
711.115	24
190.263	9
282.16	12
396.913	14
266.95	10
412.679	17
788.237	24
445.962	18
312.693	10
587.499	21
532.548	18
408.008	13
480.135	14
319.53	9
642.626	22
580.565	17
633.543	22
536.332	18
492.248	15
440.629	17
430.981	15
644.794	22
574.959	19
240.195	7
495.631	17
1457.71	48
263.161	9
463.25	16
607.061	19
387.249	11
426.925	16
582.148	20
549.539	20
224.555	8
637.158	19
212.383	10
811.911	22
355.763	11
1355.42	48
1064.24	41
456.97	15
1565.72	54
728.972	27
528.742	19
392.414	14
124.532	6
394.225	15
371.385	11
393.724	15
1871.45	71
372.73	12
814.704	29
4080.49	139
541.588	18
544.123	20
437.26	14
353.337	13
825.742	31
229.841	10
199.285	8
127.515	5
293.415	10
513.979	19
1059.8	33
110.096	4
618.234	22
250.464	7
1140.78	32
405.388	13
803.125	29
741.095	26
267.652	12
329.012	11
2213.94	78
343.487	12
2518.46	84
407.546	15
1574.56	49
547.541	17
1111.42	40
680.932	22
326.798	13
769.527	24
179.675	5
516.432	17
511.557	19
375.386	13
268.321	11
686.928	20
423.808	16
385.7	12
363.137	14
926.999	27
2621.85	86
380.629	12
1654.61	58
514.701	18
759.593	27
286.717	11
309.81	12
1188.86	38
729.577	28
68.4456	2
311.25	11
225.575	8
331.936	13
276.098	10
738.026	26
547.532	21
277.344	10
809.709	29
680.605	23
249.436	10
1841.59	66
225.218	8
330.18	12
88.3892	3
593.109	20
552.053	19
430.071	14
593.572	22
1253.58	43
1182.97	36
720.218	23
419.502	13
365.685	13
564.072	20
1216.15	46
250.601	8
1838.05	65
240.518	10
813.59	30
481.062	18
393.303	15
514.122	18
518.598	19
307.151	10
776.545	24
505.776	17
566	19
531.558	18
360.178	15
180.771	8
189.693	8
281.599	11
774.545	23
569.628	19
912.073	29
478.543	14
544.289	18
193.011	8
621.259	20
1877.26	58
519.023	18
211.779	9
232.906	7
265.941	10
736.704	22
148.161	7
1607.4	50
233.727	11
1146.31	40
340.097	14
548.077	18
1032.89	32
933.147	32
502.926	17
229.493	9
796.529	31
171.326	7
408.675	13
574.444	22
660.553	23
442.593	16
262.453	11
1381.36	49
387.014	14
349.98	12
405.745	13
405.822	17
499.327	19
892.698	31
225.243	10
1251.88	44
224.657	10
143.675	5
519.018	16
622.256	23
642.691	23
1185.86	43
887.061	29
909.108	32
171.46	6
263.468	9
336.118	13
1102.84	37
297.435	10
591.935	19
